object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Sphere,164,0.8314691185951233,-0.5555701851844788,0.0,0.8314679861068726,-0.5555725693702698,1.2045729969045738e-09,1.9937274765758528,1.006496187900972,3.716647400122082,0.2708075530296232
Sphere,165,0.8154929280281067,-0.5448950529098511,-0.19509032368659973,0.8156847953796387,-0.5450224876403809,-0.193929985165596,1.9948147170820099,1.006865328651965,3.718885605077922,0.2707438290860975
Sphere,166,0.7681776285171509,-0.5132798552513123,-0.3826834559440613,0.7689154744148254,-0.5137701630592346,-0.3805381655693054,1.9978747445582272,1.0078914743033918,3.7251882715822617,0.27056121753419293
Sphere,167,0.6913414597511292,-0.4619396924972534,-0.5555702447891235,0.6928951740264893,-0.4629800319671631,-0.552761971950531,2.0024684646184268,1.0094323054678287,3.734648491729769,0.2702884375070844
Sphere,168,0.5879377126693726,-0.3928474187850952,-0.7071067690849304,0.5904622673988342,-0.3945326507091522,-0.7040584087371826,1.7742175461896175,0.8935573625846048,3.27564704457524,0.2727880478039948
Sphere,169,0.46193957328796387,-0.308658242225647,-0.8314695954322815,0.46543392539024353,-0.3109932243824005,-0.828646183013916,3.0009150030114564,1.5099567671150467,5.738712308909795,0.2631176971131173
Sphere,170,0.3181895911693573,-0.2126075178384781,-0.9238795042037964,0.32251426577568054,-0.21549731492996216,-0.9217079281806946,1.742639103833022,0.8761136242193405,3.212563395076832,0.2727148125892118
Sphere,171,0.1622115969657898,-0.1083863377571106,-0.9807852506637573,0.16709674894809723,-0.11165057867765427,-0.979598343372345,1.5211646386523574,0.7641845355839756,2.7660571329274175,0.2762721443772971
Sphere,172,0.1379496157169342,-0.1379496306180954,0.9807852506637573,0.14210456609725952,-0.1421046257019043,0.9795982241630554,3.01336954142899,1.513844707123686,5.764106040275848,0.26263304258213127
Sphere,173,0.2705979645252228,-0.27059802412986755,0.9238795042037964,0.2742781639099121,-0.27427828311920166,0.92170649766922,2.397182045660279,1.2051480107897852,4.52822257771175,0.26614151360880856
Sphere,174,0.3928472697734833,-0.3928474187850952,0.8314695954322815,0.3958214223384857,-0.3958226442337036,0.8286433219909668,1.804970597748444,0.9082184754396396,3.337843842115615,0.27209735338127317
Sphere,175,0.4999999403953552,-0.4999999403953552,0.7071067690849304,0.5021464228630066,-0.5021453499794006,0.7040590047836304,2.007935077590358,1.0112730980093463,3.7459023321174536,0.2699678230632623
Sphere,176,0.5879375338554382,-0.5879376530647278,0.5555702447891235,0.5892584323883057,-0.5892611145973206,0.5527619123458862,2.0024642909094306,1.0094247733338613,3.7346416672290577,0.27028691458980325
Sphere,177,0.6532813906669617,-0.6532813310623169,0.3826834559440613,0.6539093255996704,-0.6539061665534973,0.3805382549762726,1.9978768945222345,1.0078968393357397,3.725191355276288,0.2705624337681807
Sphere,178,0.6935197114944458,-0.6935198307037354,0.19509032368659973,0.6936829686164856,-0.6936822533607483,0.19392989575862885,1.9948183064422174,1.0068787776537496,3.7188894471041234,0.2707471657803111
Sphere,179,0.7071062326431274,-0.7071066498756409,0.0,0.7071046829223633,-0.7071088552474976,1.2045731079268762e-09,1.9937245762475786,1.0064991625439332,3.7166402803345933,0.27080887216056393
Sphere,180,0.6935197114944458,-0.6935198307037354,-0.19509032368659973,0.6936830282211304,-0.6936824321746826,-0.19392991065979004,1.994818232596519,1.0068787776537496,3.7188892878160393,0.2707471773769987
Sphere,181,0.6532813906669617,-0.6532813310623169,-0.3826834559440613,0.6539093255996704,-0.6539061665534973,-0.3805382549762726,1.9978769636164706,1.0078968393357397,3.725191504287517,0.270562422945424
Sphere,182,0.5879375338554382,-0.5879376530647278,-0.5555702447891235,0.5892584323883057,-0.5892611742019653,-0.5527619123458862,2.0024642131461037,1.0094247733338613,3.7346414995683057,0.27028692672390187
Sphere,183,0.4999999403953552,-0.4999999403953552,-0.7071067690849304,0.5021462440490723,-0.502144455909729,-0.7040597200393677,2.3125624230354442,1.1646891072713474,4.357863342989331,0.26726150308155683
Sphere,184,0.3928472697734833,-0.3928474187850952,-0.8314695954322815,0.39582258462905884,-0.3958227336406708,-0.8286427855491638,1.5149160221207183,0.7622716231538738,2.752938207270963,0.27689383697047365
Sphere,185,0.2705979645252228,-0.27059802412986755,-0.9238795042037964,0.2742781639099121,-0.27427828311920166,-0.9217065572738647,2.3971824097705507,1.2051480107897126,4.528223351405327,0.2661414681357748
Sphere,186,0.1379496157169342,-0.1379496306180954,-0.9807852506637573,0.14210449159145355,-0.1421045958995819,-0.9795981049537659,3.0133687128572517,1.5138447564795472,5.764104295051117,0.26263313066338645
Sphere,187,0.1083863154053688,-0.1622115969657898,0.9807852506637573,0.11165047436952591,-0.1670968383550644,0.979598343372345,1.5211651809460691,0.7641889592842125,2.76605656112286,0.27627380076927843
Sphere,188,0.21260744333267212,-0.3181896209716797,0.9238795042037964,0.21549710631370544,-0.3225143849849701,0.9217079281806946,1.7426403474927066,0.8761145384180452,3.2125658021642884,0.27271489282112493
Sphere,189,0.30865809321403503,-0.46193966269493103,0.8314695954322815,0.3109927773475647,-0.4654352068901062,0.828645646572113,2.2763055172685593,1.1453659196753003,4.285335354844891,0.2672756796922271
Sphere,190,0.3928474187850952,-0.5879377126693726,0.7071067690849304,0.39453405141830444,-0.5904606580734253,0.7040590047836304,2.007931246355614,1.0112608016859086,3.745897612084623,0.26996488062660484
Sphere,191,0.4619395434856415,-0.6913415193557739,0.5555702447891235,0.46297696232795715,-0.6928972601890564,0.5527618527412415,2.0024676522412017,1.0094312118108393,3.7346470559005196,0.2702882485818836
Sphere,192,0.513279914855957,-0.7681775689125061,0.3826834559440613,0.5137737989425659,-0.7689129114151001,0.3805381655693054,1.9978776695469063,1.0079019956464588,3.7251915341435287,0.27056380495028387
Sphere,193,0.5448948740959167,-0.8154929876327515,0.19509032368659973,0.5450233221054077,-0.8156842589378357,0.19392983615398407,1.9948148753403543,1.0068736437256733,3.7188835349805323,0.2707462157001763
