object,index,x,y,z,nx,ny,nz,H,K,k1,k2
Torus,279,-0.9914448261260986,0.1305263191461563,0.25,-0.010686466470360756,0.0014064591377973557,0.9999418258666992,4.016593056933921,-2.2136576314009365e-06,8.033186389431924,-2.7556408177531466e-07
Torus,280,-0.8675142526626587,0.11421053111553192,0.21650634706020355,0.4876222014427185,-0.06419651210308075,0.8706913590431213,3.4520083929854546,-2.278195795336064,7.219574947218848,-0.3155581612479388
Torus,281,-0.7767907381057739,0.10226654261350632,0.125,0.8558958172798157,-0.11268031597137451,0.5047231316566467,2.92379289194702,-4.372497986758491,6.51838088805428,-0.6707951041602405
Torus,282,-0.743583619594574,0.09789474308490753,3.0616171314629196e-17,0.9914448857307434,-0.13052625954151154,2.4339064097489427e-09,2.6994769521245696,-5.256104732182293,6.241126362672436,-0.8421724584232968
Torus,283,-0.7767907381057739,0.10226654261350632,-0.125,0.8558959364891052,-0.11267957836389542,-0.5047231316566467,2.923791521346454,-4.372493374386469,6.518377761052476,-0.6707947183595682
Torus,284,-0.8675142526626587,0.11421053111553192,-0.21650634706020355,0.48762667179107666,-0.06419745087623596,-0.870688796043396,4.257452394735837,-2.809762587747437,8.83300301528298,-0.31809822581130653
Torus,285,-0.9914448261260986,0.1305263191461563,-0.25,-0.010679858736693859,0.0014060349203646183,-0.9999420046806335,4.191227171930249,3.002906377483179e-06,8.382453985623354,3.582371448374033e-07
Torus,286,-1.1153753995895386,0.1468421071767807,-0.21650634706020355,-0.5036454796791077,0.0663062259554863,-0.8613621592521667,4.594961055436814,1.8520338324042123,8.983768782892732,0.20615332798089536
Torus,287,-1.2060989141464233,0.1587861031293869,-0.125,-0.8612353801727295,0.1133836954832077,-0.49539661407470703,4.777511636384064,2.924554099576096,9.238460339990624,0.31656293277750436
Torus,288,-1.25,1.092784742695585e-07,0.0,-1.0,3.7304129563153765e-08,0.0,7.0959892823864115,4.800952734674992,13.845219694890332,0.3467588698824917
Torus,289,-1.2165063619613647,1.0635036318262792e-07,0.125,-0.8686712384223938,3.79761019075886e-07,0.4953888952732086,4.002980812168976,2.450459619973392,7.6871897859677745,0.31877183837017675
Torus,290,-1.125,9.835062542151718e-08,0.21650634706020355,-0.5079969167709351,-6.335419016068045e-07,0.8613588213920593,4.4461461450133415,1.7920801085065863,8.685973433277617,0.20631885674906503
Torus,291,-1.0,8.742277657347586e-08,0.25,-0.010778718627989292,-4.4765056372852996e-07,0.9999418258666992,4.016591684255872,-2.721237860133228e-06,8.033183707261356,-3.3874961147262184e-07
Torus,292,-0.875,7.649492772543454e-08,0.21650634706020355,0.49182993173599243,1.3026152601014473e-07,0.8706913590431213,3.4520095211398205,-2.278183461993605,7.219575472259134,-0.31555642997949285
Torus,293,-0.7834936380386353,6.84951899643238e-08,0.125,0.86328125,4.4094804252381437e-07,0.5047230124473572,2.9237971164420946,-4.372493027845122,6.518387858927285,-0.6707936260430953
Torus,294,-0.75,6.556707887739321e-08,3.0616171314629196e-17,1.0,7.672790616197744e-07,-3.4439328828739235e-06,2.304174950191102,-4.486456607454552,5.433979865603997,-0.8256299652217933
Torus,295,-0.7834936380386353,6.84951899643238e-08,-0.125,0.8632829785346985,-3.4107308977127104e-08,-0.5047202706336975,4.439763151259007,-6.6395990964444875,9.573095006469792,-0.6935687039517777
Torus,296,-0.875,7.649492772543454e-08,-0.21650634706020355,0.4918264150619507,-2.0004495837611103e-08,-0.8706932663917542,2.580851592949731,-1.70324240345684,5.472916140688596,-0.3112129547891338
Torus,297,-1.0,8.742277657347586e-08,-0.25,-0.010785367339849472,-1.38114653047694e-09,-0.9999418258666992,3.855928078216929,-1.187195396301472e-05,7.7118576958753815,-1.5394415235903125e-06
Torus,298,-1.125,9.835062542151718e-08,-0.21650634706020355,-0.5080022811889648,2.5934227210200334e-08,-0.8613556623458862,4.306662846682319,1.7358564320942185,8.406844360091164,0.20648133327347562
Torus,299,-1.2165063619613647,1.0635036318262792e-07,-0.125,-0.868672251701355,3.6611208287240515e-08,-0.4953871965408325,4.613968881845364,2.8244772202080375,8.910971514196119,0.31696624949460883
Torus,300,-1.2393059730529785,-0.1631578952074051,0.0,-0.9914449453353882,-0.13052551448345184,2.208349087595707e-06,4.1019415883270405,2.7752139587670124,7.85036937011502,0.3535138065390613
Torus,301,-1.2060989141464233,-0.1587861031293869,0.125,-0.8612354397773743,-0.11338366568088531,0.49539661407470703,4.7775120572555645,2.924560704779169,9.23846047126386,0.31656364324726916
Torus,302,-1.1153753995895386,-0.1468421071767807,0.21650634706020355,-0.5036454796791077,-0.0663062036037445,0.8613621592521667,4.594962067378526,1.8520331455521526,8.983770932559986,0.2061532021970649
Torus,303,-0.9914448261260986,-0.1305263191461563,0.25,-0.01067985687404871,-0.001406033174134791,0.9999420046806335,4.191227264294388,-8.47926008105562e-06,8.382455540137247,-1.0115484707640121e-06
Torus,304,-0.8675142526626587,-0.11421053111553192,0.21650634706020355,0.487627774477005,0.0641973689198494,0.8706881403923035,3.5989235019031423,-2.375160277823529,7.513947211968549,-0.3161002081622648
Torus,305,-0.7767907381057739,-0.10226654261350632,0.125,0.8558983206748962,0.11268076300621033,0.5047190189361572,3.582113318873185,-5.357002639356377,7.846915596658761,-0.6826889589123915
